week_end_date,state,covid_19_deaths,total_deaths,percent_of_expected_deaths,pneumonia_deaths,pneumonia_and_covid_19_deaths,influenza_deaths,pneumonia_influenza_or_covid_19_deaths,state_abbrv,weekly_actual_days_reporting_any_data,weekly_percent_days_reporting_any_data,num_hospitals_previous_day_admission_adult_covid_confirmed,num_hospitals_previous_day_admission_pediatric_covid_confirmed,num_hospitals_previous_day_admission_influenza_confirmed,num_hospitals_total_patients_hospitalized_confirmed_influenza,num_hospitals_icu_patients_confirmed_influenza,num_hospitals_inpatient_beds,num_hospitals_total_icu_beds,num_hospitals_inpatient_beds_used,num_hospitals_icu_beds_used,num_hospitals_percent_inpatient_beds_occupied,num_hospitals_percent_staff_icu_beds_occupied,num_hospitals_percent_inpatient_beds_covid,num_hospitals_percent_inpatient_beds_influenza,num_hospitals_percent_staff_icu_beds_covid,num_hospitals_percent_icu_beds_influenza,num_hospitals_admissions_all_covid_confirmed,num_hospitals_total_patients_hospitalized_covid_confirmed,num_hospitals_staff_icu_patients_covid_confirmed,avg_admissions_adult_covid_confirmed,total_admissions_adult_covid_confirmed,avg_admissions_pediatric_covid_confirmed,total_admissions_pediatric_covid_confirmed,avg_admissions_all_covid_confirmed,total_admissions_all_covid_confirmed,avg_admissions_all_influenza_confirmed,total_admissions_all_influenza_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_total_patients_hospitalized_influenza_confirmed,avg_staff_icu_patients_covid_confirmed,avg_icu_patients_influenza_confirmed,avg_inpatient_beds,avg_total_icu_beds,avg_inpatient_beds_used,avg_icu_beds_used,avg_percent_inpatient_beds_occupied,avg_percent_staff_icu_beds_occupied,avg_percent_inpatient_beds_covid,avg_percent_inpatient_beds_influenza,avg_percent_staff_icu_beds_covid,avg_percent_icu_beds_influenza,percent_adult_covid_admissions,percent_pediatric_covid_admissions,percent_hospitals_previous_day_admission_adult_covid_confirmed,percent_hospitals_previous_day_admission_pediatric_covid_confirmed,percent_hospitals_previous_day_admission_influenza_confirmed,percent_hospitals_total_patients_hospitalized_confirmed_influenza,percent_hospitals_icu_patients_confirmed_influenza,percent_hospitals_inpatient_beds,percent_hospitals_total_icu_beds,percent_hospitals_inpatient_beds_used,percent_hospitals_icu_beds_used,percent_hospitals_percent_inpatient_beds_occupied,percent_hospitals_percent_staff_icu_beds_occupied,percent_hospitals_percent_inpatient_beds_covid,percent_hospitals_percent_inpatient_beds_influenza,percent_hospitals_percent_staff_icu_beds_covid,percent_hospitals_percent_icu_beds_influenza,percent_hospitals_admissions_all_covid_confirmed,percent_hospitals_total_patients_hospitalized_covid_confirmed,percent_hospitals_staff_icu_patients_covid_confirmed
2021-09-25T04:00:00Z,Alabama,410,1450,151,179,137,NA,452,AL,665,1,95,95,76,79,76,95,95,95,91,95,91,95,79,91,76,95,95,91,153,1071,6,45,159,1116,2,15,1757,11,467,5,13502,2062,10397,1563,0.77,0.8034,0.1302,9e-4,0.24,0.0027,0.9597,0.0403,1,1,0.8,0.8316,0.8,1,1,1,0.9579,1,0.9579,1,0.8316,0.9579,0.8,1,1,0.9579
2021-10-02T04:00:00Z,Alabama,366,1496,151,204,160,NA,411,AL,665,1,95,95,74,77,74,95,95,95,91,95,91,95,77,91,74,95,95,91,110,767,5,32,114,799,1,6,1352,8,407,4,13521,2045,10343,1566,0.7649,0.8065,0.1,7e-4,0.2094,0.0026,0.9599,0.0401,1,1,0.7789,0.8105,0.7789,1,1,1,0.9579,1,0.9579,1,0.8105,0.9579,0.7789,1,1,0.9579
2021-10-09T04:00:00Z,Alabama,259,1371,144,170,113,NA,317,AL,665,1,95,95,74,77,74,95,95,95,93,95,93,95,77,93,74,95,95,93,98,687,4,26,102,713,2,12,1053,8,374,4,13553,2071,10144,1678,0.7484,0.8261,0.0777,7e-4,0.1843,0.0026,0.9635,0.0365,1,1,0.7789,0.8105,0.7789,1,1,1,0.9789,1,0.9789,1,0.8105,0.9789,0.7789,1,1,0.9789
2021-10-16T04:00:00Z,Alabama,217,1278,135,139,83,NA,274,AL,665,1,95,95,73,76,73,95,95,95,94,95,94,95,76,94,73,95,95,94,75,527,4,26,79,553,1,4,815,4,291,3,13520,2069,10042,1706,0.7428,0.8292,0.0603,3e-4,0.1416,0.0016,0.953,0.047,1,1,0.7684,0.8,0.7684,1,1,1,0.9895,1,0.9895,1,0.8,0.9895,0.7684,1,1,0.9895
2021-10-23T04:00:00Z,Alabama,157,1211,123,107,53,0,211,AL,665,1,95,95,73,76,73,95,95,95,94,95,94,95,76,94,73,95,95,94,59,415,3,20,62,435,1,5,600,7,202,5,13571,2058,9968,1623,0.7345,0.7927,0.0442,6e-4,0.0987,0.0027,0.954,0.046,1,1,0.7684,0.8,0.7684,1,1,1,0.9895,1,0.9895,1,0.8,0.9895,0.7684,1,1,0.9895
2021-10-30T04:00:00Z,Alabama,99,1121,115,93,39,NA,156,AL,665,1,95,95,72,75,72,94,95,94,94,94,94,94,75,94,72,95,95,94,53,368,1,10,54,378,2,12,462,9,159,5,13570,2055,10032,1652,0.7392,0.8083,0.034,8e-4,0.0778,0.003,0.9735,0.0265,1,1,0.7579,0.7895,0.7579,0.9895,1,0.9895,0.9895,0.9895,0.9895,0.9895,0.7895,0.9895,0.7579,1,1,0.9895
2021-11-06T04:00:00Z,Alabama,85,1188,125,82,25,NA,143,AL,665,1,95,95,71,74,71,95,95,95,94,95,94,95,74,94,71,95,95,94,39,275,2,16,42,291,1,8,385,9,134,3,13577,2066,9980,1578,0.735,0.7703,0.0284,8e-4,0.0656,0.0016,0.945,0.055,1,1,0.7474,0.7789,0.7474,1,1,1,0.9895,1,0.9895,1,0.7789,0.9895,0.7474,1,1,0.9895
2021-11-13T05:00:00Z,Alabama,86,1177,118,84,33,NA,138,AL,665,1,95,95,69,72,69,95,95,95,94,95,94,95,72,94,69,95,95,94,39,275,3,18,42,293,2,14,303,7,108,2,13643,2071,10080,1569,0.7388,0.7757,0.0222,6e-4,0.0534,0.001,0.9386,0.0614,1,1,0.7263,0.7579,0.7263,1,1,1,0.9895,1,0.9895,1,0.7579,0.9895,0.7263,1,1,0.9895
2021-11-20T05:00:00Z,Alabama,51,1115,108,61,13,NA,99,AL,665,1,95,95,70,73,69,95,95,95,95,95,95,95,73,95,69,95,95,95,37,262,1,6,38,268,2,15,293,10,99,3,13683,2084,10301,1634,0.7527,0.7839,0.0214,9e-4,0.0476,0.0018,0.9776,0.0224,1,1,0.7368,0.7684,0.7263,1,1,1,1,1,1,1,0.7684,1,0.7263,1,1,1
2021-11-27T05:00:00Z,Alabama,59,1188,117,90,31,NA,119,AL,665,1,95,95,71,73,70,95,95,95,95,95,95,95,73,95,70,95,95,95,35,245,1,5,36,250,1,10,286,9,109,3,13625,2074,9545,1636,0.7004,0.7889,0.021,8e-4,0.0526,0.0016,0.98,0.02,1,1,0.7474,0.7684,0.7368,1,1,1,1,1,1,1,0.7684,1,0.7368,1,1,1
2021-12-04T05:00:00Z,Alabama,69,1257,120,72,17,0,124,AL,665,1,95,95,69,71,68,95,95,95,95,95,95,95,71,95,68,95,95,95,45,316,2,11,47,327,3,20,313,11,110,3,13649,2062,10257,1676,0.7514,0.8131,0.023,0.001,0.0533,0.0021,0.9664,0.0336,1,1,0.7263,0.7474,0.7158,1,1,1,1,1,1,1,0.7474,1,0.7158,1,1,1
2021-12-11T05:00:00Z,Alabama,56,1247,117,77,19,NA,115,AL,665,1,95,95,70,74,70,95,95,95,95,95,95,95,74,95,70,95,95,95,41,288,3,19,44,307,2,16,330,10,104,3,13624,2045,10350,1616,0.7596,0.7901,0.0242,9e-4,0.0511,0.0018,0.9381,0.0619,1,1,0.7368,0.7789,0.7368,1,1,1,1,1,1,1,0.7789,1,0.7368,1,1,1
2021-12-18T05:00:00Z,Alabama,71,1148,106,86,28,0,129,AL,665,1,95,95,72,74,72,95,95,95,95,95,95,95,74,95,72,95,95,95,48,336,2,11,50,347,3,20,363,14,120,4,13617,2041,10235,1613,0.7516,0.7903,0.0267,0.0012,0.0587,0.0024,0.9683,0.0317,1,1,0.7579,0.7789,0.7579,1,1,1,1,1,1,1,0.7789,1,0.7579,1,1,1
2021-12-25T05:00:00Z,Alabama,74,1144,104,78,18,NA,135,AL,665,1,95,95,67,69,67,95,95,95,95,95,95,95,69,95,67,95,95,95,65,452,3,20,67,472,2,14,411,14,131,2,13577,2033,9541,1633,0.7026,0.8034,0.0303,0.0014,0.0644,0.0011,0.9576,0.0424,1,1,0.7053,0.7263,0.7053,1,1,1,1,1,1,1,0.7263,1,0.7053,1,1,1
2022-01-01T05:00:00Z,Alabama,83,1253,117,75,21,NA,140,AL,665,1,95,95,69,71,69,95,95,95,95,95,95,95,71,95,69,95,95,95,131,917,7,51,138,968,7,47,687,32,163,6,13484,2038,9693,1608,0.7188,0.7889,0.051,0.003,0.08,0.0036,0.9473,0.0527,1,1,0.7263,0.7474,0.7263,1,1,1,1,1,1,1,0.7474,1,0.7263,1,1,1
2022-01-08T05:00:00Z,Alabama,153,1330,116,131,62,NA,227,AL,665,1,95,95,68,70,68,95,95,95,95,95,95,95,70,95,68,95,95,95,241,1685,12,83,253,1768,4,27,1317,33,250,6,13518,2043,10156,1646,0.7513,0.8055,0.0974,0.0032,0.1223,0.0039,0.9531,0.0469,1,1,0.7158,0.7368,0.7158,1,1,1,1,1,1,1,0.7368,1,0.7158,1,1,1
2022-01-15T05:00:00Z,Alabama,245,1521,130,139,79,NA,308,AL,665,1,95,95,73,75,73,95,95,95,94,95,94,95,75,95,73,95,95,95,319,2236,15,104,334,2340,2,15,1989,24,366,3,13484,2053,10360,1635,0.7684,0.8089,0.1475,0.0021,0.1782,0.0021,0.9556,0.0444,1,1,0.7684,0.7895,0.7684,1,1,1,0.9895,1,0.9895,1,0.7895,1,0.7684,1,1,1
2022-01-22T05:00:00Z,Alabama,294,1500,131,142,88,NA,350,AL,665,1,95,95,75,77,75,95,95,95,94,95,94,95,77,95,75,95,95,95,360,2522,19,132,379,2654,2,17,2539,24,454,5,13304,2068,10351,1648,0.7782,0.8023,0.1909,0.0021,0.2196,0.0031,0.9503,0.0497,1,1,0.7895,0.8105,0.7895,1,1,1,0.9895,1,0.9895,1,0.8105,1,0.7895,1,1,1
2022-01-29T05:00:00Z,Alabama,422,1697,151,200,136,NA,487,AL,665,1,95,95,73,74,73,95,95,95,95,95,95,95,74,95,73,95,95,95,394,2757,17,117,411,2874,2,14,2818,22,496,4,13289,2076,10550,1647,0.7939,0.8106,0.2121,0.002,0.239,0.0027,0.9593,0.0407,1,1,0.7684,0.7789,0.7684,1,1,1,1,1,1,1,0.7789,1,0.7684,1,1,1
2022-02-05T05:00:00Z,Alabama,401,1677,153,195,129,NA,468,AL,665,1,95,95,95,95,95,95,95,95,94,95,94,95,94,95,95,95,95,95,306,2139,14,99,320,2238,1,5,2600,16,494,4,13460,2077,10659,1636,0.792,0.7929,0.1932,0.0013,0.2381,0.002,0.9558,0.0442,1,1,1,1,1,1,1,1,0.9895,1,0.9895,1,0.9895,1,1,1,1,1
2022-02-12T05:00:00Z,Alabama,381,1604,144,189,132,NA,440,AL,665,1,95,95,95,95,95,95,95,95,94,95,94,95,95,95,95,95,95,95,216,1512,9,61,225,1573,1,7,2044,10,450,2,13484,2069,10641,1662,0.7891,0.825,0.1516,8e-4,0.2176,0.001,0.9612,0.0388,1,1,1,1,1,1,1,1,0.9895,1,0.9895,1,1,1,1,1,1,1
2022-02-19T05:00:00Z,Alabama,305,1477,136,175,120,NA,360,AL,665,1,95,95,95,95,95,95,95,95,94,95,94,95,95,95,95,95,95,95,133,928,4,31,137,959,3,18,1413,16,350,1,13448,2077,10308,1643,0.7665,0.8098,0.1051,0.0012,0.1687,5e-4,0.9677,0.0323,1,1,1,1,1,1,1,1,0.9895,1,0.9895,1,1,1,1,1,1,1
2022-02-26T05:00:00Z,Alabama,240,1334,123,134,83,NA,292,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,97,680,3,23,100,703,1,8,934,15,262,2,13485,2070,10196,1655,0.756,0.8047,0.0693,0.0011,0.1267,8e-4,0.9673,0.0327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-03-05T05:00:00Z,Alabama,159,1196,115,112,63,0,208,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,61,425,3,21,64,446,3,23,578,18,164,1,13472,2063,9921,1593,0.7364,0.7723,0.0429,0.0013,0.0797,6e-4,0.9529,0.0471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-03-12T05:00:00Z,Alabama,106,1183,113,94,38,0,162,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,44,308,2,17,46,325,3,23,347,19,87,4,13512,2059,9781,1543,0.7239,0.7498,0.0257,0.0014,0.0423,0.0017,0.9477,0.0523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-03-19T04:00:00Z,Alabama,73,1138,105,73,25,NA,122,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,28,198,2,12,30,210,3,21,222,22,54,5,13488,2056,9669,1530,0.7168,0.7443,0.0165,0.0016,0.0261,0.0024,0.9429,0.0571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-03-26T04:00:00Z,Alabama,55,1086,106,66,19,NA,106,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,20,137,1,7,21,144,2,16,139,15,33,3,13488,2058,9703,1536,0.7194,0.7463,0.0103,0.0011,0.0163,0.0013,0.9514,0.0486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-04-02T04:00:00Z,Alabama,35,1046,102,55,NA,NA,83,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,17,118,2,11,18,129,3,22,94,16,23,4,13490,2076,9453,1541,0.7007,0.7421,0.0069,0.0012,0.0111,0.0017,0.9147,0.0853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-04-09T04:00:00Z,Alabama,30,1089,106,48,NA,0,75,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,16,115,1,5,17,120,3,18,74,14,14,4,13507,2082,9530,1539,0.7055,0.7393,0.0054,0.001,0.0069,0.0017,0.9583,0.0417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-04-16T04:00:00Z,Alabama,17,1074,105,56,NA,NA,69,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,13,93,0,3,14,96,2,11,65,13,13,3,13501,2090,9510,1563,0.7043,0.7479,0.0048,0.001,0.0061,0.0015,0.9688,0.0313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-04-23T04:00:00Z,Alabama,21,1038,105,57,NA,NA,74,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,14,100,1,4,15,104,3,23,62,15,10,3,13496,2095,9486,1582,0.7028,0.7549,0.0046,0.0011,0.005,0.0013,0.9615,0.0385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-04-30T04:00:00Z,Alabama,16,1054,105,40,NA,0,54,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,18,128,1,4,19,132,1,9,56,12,9,3,13436,2082,9536,1532,0.7097,0.7357,0.0041,9e-4,0.0041,0.0016,0.9697,0.0303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-05-07T04:00:00Z,Alabama,20,989,100,48,NA,0,63,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,13,93,1,10,15,103,2,15,59,14,9,6,13411,2078,9474,1512,0.7064,0.7276,0.0044,0.001,0.0043,0.0027,0.9029,0.0971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-05-14T04:00:00Z,Alabama,11,1007,100,55,NA,0,65,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,22,155,1,9,23,164,1,9,67,7,10,1,13412,2070,9478,1562,0.7066,0.7547,0.005,6e-4,0.0049,6e-4,0.9451,0.0549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-05-21T04:00:00Z,Alabama,15,1060,106,55,NA,0,66,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,24,165,1,10,25,175,2,12,89,9,10,1,13298,2051,9662,1511,0.7265,0.7368,0.0067,7e-4,0.0049,6e-4,0.9429,0.0571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-05-28T04:00:00Z,Alabama,11,1113,114,40,NA,0,48,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,24,171,2,14,26,185,2,13,122,7,12,1,13289,2077,9661,1562,0.7269,0.7521,0.0092,5e-4,0.0058,3e-4,0.9243,0.0757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-06-04T04:00:00Z,Alabama,19,1054,108,56,NA,0,69,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,43,298,2,13,44,311,2,12,182,8,21,3,13242,2069,9401,1573,0.7098,0.7602,0.0138,6e-4,0.0102,0.0015,0.9582,0.0418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-06-11T04:00:00Z,Alabama,26,1073,106,49,NA,0,70,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,41,286,2,15,43,301,2,13,233,9,31,2,13283,2071,9616,1585,0.7239,0.7653,0.0175,7e-4,0.015,9e-4,0.9502,0.0498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-06-18T04:00:00Z,Alabama,25,1081,114,47,10,0,62,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,53,369,2,16,55,385,2,12,269,11,40,2,13263,2074,9688,1575,0.7305,0.7596,0.0203,8e-4,0.0191,0.0011,0.9584,0.0416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-06-25T04:00:00Z,Alabama,21,1059,109,49,NA,0,64,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,69,481,6,42,75,523,1,7,352,9,51,3,13236,2071,9644,1559,0.7287,0.7527,0.0266,7e-4,0.0248,0.0014,0.9197,0.0803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-07-02T04:00:00Z,Alabama,42,1107,119,53,NA,0,87,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,85,593,4,27,89,620,1,6,425,7,58,1,13275,2066,9715,1545,0.7318,0.748,0.032,5e-4,0.0279,6e-4,0.9565,0.0435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-07-09T04:00:00Z,Alabama,45,1051,107,46,12,0,79,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,90,628,3,22,93,650,2,15,508,7,73,1,13195,2052,9406,1478,0.7127,0.7203,0.0385,5e-4,0.0355,6e-4,0.9662,0.0338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-07-16T04:00:00Z,Alabama,66,1110,112,49,18,0,97,AL,665,1,95,95,95,95,95,95,95,95,94,95,94,95,95,95,95,95,95,95,108,756,6,39,114,795,2,15,603,8,90,2,13150,2050,9799,1536,0.7451,0.7701,0.0459,6e-4,0.0438,0.001,0.9509,0.0491,1,1,1,1,1,1,1,1,0.9895,1,0.9895,1,1,1,1,1,1,1
2022-07-23T04:00:00Z,Alabama,57,1130,118,71,12,0,116,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,116,811,5,35,121,846,0,3,644,4,103,1,13161,2050,9807,1559,0.7451,0.781,0.0489,3e-4,0.0504,3e-4,0.9586,0.0414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-07-30T04:00:00Z,Alabama,62,1095,117,52,11,NA,104,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,111,775,6,41,117,816,1,9,703,5,120,1,13110,2059,9794,1588,0.747,0.771,0.0536,4e-4,0.0583,7e-4,0.9498,0.0502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-08-06T04:00:00Z,Alabama,68,1108,115,65,19,0,114,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,100,703,7,48,107,751,1,8,658,7,105,1,13181,2040,9789,1605,0.7427,0.7866,0.05,6e-4,0.0517,7e-4,0.9361,0.0639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-08-13T04:00:00Z,Alabama,72,1099,114,50,15,0,107,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,108,755,8,56,116,811,1,7,650,6,108,1,13204,2044,9911,1610,0.7506,0.7876,0.0493,5e-4,0.0528,3e-4,0.9309,0.0691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-08-20T04:00:00Z,Alabama,56,1105,116,72,23,0,105,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94,660,6,42,100,702,1,7,613,8,103,1,13101,2046,9918,1558,0.7571,0.7613,0.0468,6e-4,0.0503,6e-4,0.9402,0.0598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-08-27T04:00:00Z,Alabama,50,1067,114,65,12,0,103,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,92,644,7,46,99,690,1,8,584,8,93,3,13081,2059,9943,1602,0.7601,0.7779,0.0447,6e-4,0.045,0.0012,0.9333,0.0667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-09-03T04:00:00Z,Alabama,53,1090,114,48,12,0,89,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,90,631,5,38,96,669,2,12,561,8,101,2,13029,2039,9829,1608,0.7543,0.7884,0.043,6e-4,0.0497,8e-4,0.9432,0.0568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-09-10T04:00:00Z,Alabama,55,1060,109,64,14,0,105,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,73,513,5,32,78,545,1,10,515,7,92,3,13027,2031,9771,1563,0.75,0.7694,0.0395,5e-4,0.0454,0.0016,0.9413,0.0587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-09-17T04:00:00Z,Alabama,44,1121,117,60,16,0,88,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,57,399,5,35,62,434,2,17,414,11,85,3,13020,2026,9828,1601,0.7548,0.7905,0.0318,9e-4,0.0419,0.0014,0.9194,0.0806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-09-24T04:00:00Z,Alabama,46,1104,115,56,13,0,89,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,43,303,2,15,45,318,3,19,314,12,59,5,13041,2035,9750,1578,0.7476,0.7753,0.0241,0.001,0.0289,0.0022,0.9528,0.0472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-10-01T04:00:00Z,Alabama,29,1090,110,61,12,NA,79,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,39,273,2,12,41,285,3,23,260,18,45,4,13091,2031,9666,1576,0.7384,0.776,0.0199,0.0014,0.0219,0.002,0.9579,0.0421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-10-08T04:00:00Z,Alabama,23,1120,118,45,NA,0,61,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,38,263,1,9,39,272,5,38,236,26,39,6,13028,2040,9638,1625,0.7397,0.7962,0.0181,0.002,0.019,0.0027,0.9669,0.0331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-10-15T04:00:00Z,Alabama,20,1147,121,59,NA,NA,75,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,32,223,1,7,33,230,12,81,199,55,42,12,12996,2034,9611,1591,0.7396,0.7819,0.0153,0.0043,0.0207,0.0057,0.9696,0.0304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-10-22T04:00:00Z,Alabama,21,1166,119,76,10,NA,89,AL,664,0.9985,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,34,239,1,8,35,247,19,130,181,86,31,19,13004,2045,9649,1568,0.7418,0.7668,0.0139,0.0066,0.0151,0.0092,0.9676,0.0324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-10-29T04:00:00Z,Alabama,30,1134,117,58,11,NA,84,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,35,243,1,10,36,253,36,249,182,175,26,32,13049,2070,9777,1638,0.7493,0.7912,0.0139,0.0134,0.0125,0.0155,0.9605,0.0395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-05T04:00:00Z,Alabama,18,1146,120,48,NA,NA,70,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,30,210,2,12,32,222,50,350,199,256,34,43,13051,2074,9739,1641,0.7463,0.7913,0.0152,0.0196,0.0165,0.0209,0.9459,0.0541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-12T05:00:00Z,Alabama,19,1068,107,54,NA,NA,76,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,29,206,2,15,32,221,45,312,203,248,36,44,13058,2049,9838,1623,0.7533,0.792,0.0156,0.019,0.0177,0.0215,0.9321,0.0679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-19T05:00:00Z,Alabama,25,1156,112,47,NA,NA,75,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,33,230,1,9,34,239,34,236,184,224,32,43,13061,2055,9837,1623,0.7532,0.7896,0.0141,0.0171,0.0154,0.0211,0.9623,0.0377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-26T05:00:00Z,Alabama,25,1177,116,64,NA,NA,89,AL,665,1,95,95,95,95,95,95,95,95,94,95,94,95,95,95,95,95,95,95,33,231,1,10,34,241,34,236,180,206,31,38,13013,2054,9307,1552,0.7152,0.7644,0.0138,0.0158,0.0152,0.0186,0.9585,0.0415,1,1,1,1,1,1,1,1,0.9895,1,0.9895,1,1,1,1,1,1,1
2022-12-03T05:00:00Z,Alabama,30,1228,117,63,NA,11,96,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,57,396,3,24,60,420,51,360,246,274,43,60,13049,2059,9940,1632,0.7617,0.7971,0.0189,0.021,0.021,0.029,0.9429,0.0571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-12-10T05:00:00Z,Alabama,39,1190,112,78,12,16,120,AL,665,1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,57,402,2,13,59,415,33,234,308,216,46,52,13090,2082,9999,1591,0.7639,0.7638,0.0236,0.0165,0.0221,0.0248,0.9687,0.0313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
